ECG Signal,Q-Point,R-Peak,S-Point,P-Wave Start,P-Wave Peak,P-Wave End,T-Wave Start,T-Wave Peak,T-Wave End
-12.578,0,0,0,0,0,0,0,0,0
-14.868,0,0,0,0,0,0,0,0,0
-16.905,0,0,0,0,0,0,0,0,0
-18.639,0,0,0,0,0,0,0,0,0
-20.019,0,0,0,0,0,0,0,0,0
-20.995,0,0,0,0,0,0,0,0,0
-21.558,0,0,0,0,0,0,0,0,0
-21.726,0,0,0,0,0,0,1,0,0
-21.513,0,0,0,0,0,0,0,0,0
-20.93,0,0,0,0,0,0,0,0,0
-19.99,0,0,0,0,0,0,0,0,0
-18.708,0,0,0,0,0,0,0,0,0
-17.122,0,0,0,0,0,0,0,0,0
-15.283,0,0,0,0,0,0,0,0,0
-13.244,0,0,0,0,0,0,0,0,0
-11.047,0,0,0,0,0,0,0,0,0
-8.727,0,0,0,0,0,0,0,0,0
-6.318,0,0,0,0,0,0,0,0,0
-3.863,0,0,0,0,0,0,0,0,0
-1.413,0,0,0,0,0,0,0,0,0
0.978,0,0,0,0,0,0,0,0,0
3.275,0,0,0,0,0,0,0,0,0
5.456,0,0,0,0,0,0,0,0,0
7.509,0,0,0,0,0,0,0,0,0
9.425,0,0,0,0,0,0,0,0,0
11.197,0,0,0,0,0,0,0,0,0
12.823,0,0,0,0,0,0,0,0,0
14.314,0,0,0,0,0,0,0,0,0
15.689,0,0,0,0,0,0,0,0,0
16.967,0,0,0,0,0,0,0,0,0
18.162,0,0,0,0,0,0,0,0,0
19.29,0,0,0,0,0,0,0,0,0
20.359,0,0,0,0,0,0,0,0,0
21.384,0,0,0,0,0,0,0,0,0
22.382,0,0,0,0,0,0,0,0,0
23.372,0,0,0,0,0,0,0,0,0
24.378,0,0,0,0,0,0,0,0,0
25.416,0,0,0,0,0,0,0,0,0
26.497,0,0,0,0,0,0,0,0,0
27.634,0,0,0,0,0,0,0,0,0
28.836,0,0,0,0,0,0,0,0,0
30.112,0,0,0,0,0,0,0,0,0
31.469,0,0,0,0,0,0,0,0,0
32.91,0,0,0,0,0,0,0,0,0
34.437,0,0,0,0,0,0,0,0,0
36.051,0,0,0,0,0,0,0,0,0
37.757,0,0,0,0,0,0,0,0,0
39.561,0,0,0,0,0,0,0,0,0
41.472,0,0,0,0,0,0,0,0,0
43.493,0,0,0,0,0,0,0,0,0
45.631,0,0,0,0,0,0,0,0,0
47.89,0,0,0,0,0,0,0,0,0
50.273,0,0,0,0,0,0,0,0,0
52.786,0,0,0,0,0,0,0,0,0
55.432,0,0,0,0,0,0,0,0,0
58.215,0,0,0,0,0,0,0,0,0
61.137,0,0,0,0,0,0,0,0,0
64.203,0,0,0,0,0,0,0,0,0
67.415,0,0,0,0,0,0,0,0,0
70.779,0,0,0,0,0,0,0,0,0
74.3,0,0,0,0,0,0,0,0,0
77.98,0,0,0,0,0,0,0,0,0
81.822,0,0,0,0,0,0,0,0,0
85.829,0,0,0,0,0,0,0,0,0
90.0,0,0,0,0,0,0,0,0,0
94.336,0,0,0,0,0,0,0,0,0
98.839,0,0,0,0,0,0,0,0,0
103.505,0,0,0,0,0,0,0,0,0
108.334,0,0,0,0,0,0,0,0,0
113.325,0,0,0,0,0,0,0,0,0
118.481,0,0,0,0,0,0,0,0,0
123.804,0,0,0,0,0,0,0,0,0
129.296,0,0,0,0,0,0,0,0,0
134.956,0,0,0,0,0,0,0,0,0
140.778,0,0,0,0,0,0,0,0,0
146.756,0,0,0,0,0,0,0,0,0
152.881,0,0,0,0,0,0,0,0,0
159.14,0,0,0,0,0,0,0,0,0
165.517,0,0,0,0,0,0,0,0,0
171.989,0,0,0,0,0,0,0,0,0
178.535,0,0,0,0,0,0,0,0,0
185.133,0,0,0,0,0,0,0,0,0
191.766,0,0,0,0,0,0,0,0,0
198.419,0,0,0,0,0,0,0,0,0
205.077,0,0,0,0,0,0,0,0,0
211.723,0,0,0,0,0,0,0,0,0
218.334,0,0,0,0,0,0,0,0,0
224.886,0,0,0,0,0,0,0,0,0
231.358,0,0,0,0,0,0,0,0,0
237.737,0,0,0,0,0,0,0,0,0
244.017,0,0,0,0,0,0,0,0,0
250.191,0,0,0,0,0,0,0,0,0
256.262,0,0,0,0,0,0,0,0,0
262.236,0,0,0,0,0,0,0,0,0
268.131,0,0,0,0,0,0,0,0,0
273.98,0,0,0,0,0,0,0,0,0
279.815,0,0,0,0,0,0,0,0,0
285.654,0,0,0,0,0,0,0,0,0
291.505,0,0,0,0,0,0,0,0,0
297.36,0,0,0,0,0,0,0,0,0
303.207,0,0,0,0,0,0,0,0,0
309.037,0,0,0,0,0,0,0,0,0
314.84,0,0,0,0,0,0,0,0,0
320.599,0,0,0,0,0,0,0,0,0
326.292,0,0,0,0,0,0,0,0,0
331.879,0,0,0,0,0,0,0,0,0
337.305,0,0,0,0,0,0,0,0,0
342.52,0,0,0,0,0,0,0,0,0
347.465,0,0,0,0,0,0,0,0,0
352.065,0,0,0,0,0,0,0,0,0
356.232,0,0,0,0,0,0,0,0,0
359.851,0,0,0,0,0,0,0,0,0
362.813,0,0,0,0,0,0,0,0,0
365.034,0,0,0,0,0,0,0,0,0
366.457,0,0,0,0,0,0,0,0,0
367.043,0,0,0,0,0,0,0,1,0
366.764,0,0,0,0,0,0,0,0,0
365.588,0,0,0,0,0,0,0,0,0
363.49,0,0,0,0,0,0,0,0,0
360.466,0,0,0,0,0,0,0,0,0
356.521,0,0,0,0,0,0,0,0,0
351.683,0,0,0,0,0,0,0,0,0
345.994,0,0,0,0,0,0,0,0,0
339.485,0,0,0,0,0,0,0,0,0
332.199,0,0,0,0,0,0,0,0,0
324.198,0,0,0,0,0,0,0,0,0
315.564,0,0,0,0,0,0,0,0,0
306.399,0,0,0,0,0,0,0,0,0
296.808,0,0,0,0,0,0,0,0,0
286.856,0,0,0,0,0,0,0,0,0
276.586,0,0,0,0,0,0,0,0,0
266.036,0,0,0,0,0,0,0,0,0
255.243,0,0,0,0,0,0,0,0,0
244.255,0,0,0,0,0,0,0,0,0
233.122,0,0,0,0,0,0,0,0,0
221.872,0,0,0,0,0,0,0,0,0
210.526,0,0,0,0,0,0,0,0,0
199.103,0,0,0,0,0,0,0,0,0
187.626,0,0,0,0,0,0,0,0,0
176.133,0,0,0,0,0,0,0,0,0
164.664,0,0,0,0,0,0,0,0,0
153.246,0,0,0,0,0,0,0,0,0
141.896,0,0,0,0,0,0,0,0,0
130.632,0,0,0,0,0,0,0,0,0
119.477,0,0,0,0,0,0,0,0,0
108.492,0,0,0,0,0,0,0,0,0
97.759,0,0,0,0,0,0,0,0,0
87.341,0,0,0,0,0,0,0,0,0
77.294,0,0,0,0,0,0,0,0,0
67.66,0,0,0,0,0,0,0,0,0
58.473,0,0,0,0,0,0,0,0,0
49.779,0,0,0,0,0,0,0,0,0
41.623,0,0,0,0,0,0,0,0,0
34.037,0,0,0,0,0,0,0,0,0
27.034,0,0,0,0,0,0,0,0,0
20.614,0,0,0,0,0,0,0,0,0
14.765,0,0,0,0,0,0,0,0,0
9.486,0,0,0,0,0,0,0,0,0
4.766,0,0,0,0,0,0,0,0,0
0.581,0,0,0,0,0,0,0,0,0
-3.109,0,0,0,0,0,0,0,0,0
-6.375,0,0,0,0,0,0,0,0,0
-9.294,0,0,0,0,0,0,0,0,0
-11.926,0,0,0,0,0,0,0,0,0
-14.319,0,0,0,0,0,0,0,0,0
-16.511,0,0,0,0,0,0,0,0,0
-18.536,0,0,0,0,0,0,0,0,0
-20.434,0,0,0,0,0,0,0,0,0
-22.241,0,0,0,0,0,0,0,0,0
-23.977,0,0,0,0,0,0,0,0,0
-25.652,0,0,0,0,0,0,0,0,0
-27.27,0,0,0,0,0,0,0,0,0
-28.835,0,0,0,0,0,0,0,0,0
-30.355,0,0,0,0,0,0,0,0,0
-31.834,0,0,0,0,0,0,0,0,0
-33.261,0,0,0,0,0,0,0,0,0
-34.615,0,0,0,0,0,0,0,0,0
-35.86,0,0,0,0,0,0,0,0,0
-36.965,0,0,0,0,0,0,0,0,0
-37.914,0,0,0,0,0,0,0,0,0
-38.697,0,0,0,0,0,0,0,0,0
-39.312,0,0,0,0,0,0,0,0,0
-39.757,0,0,0,0,0,0,0,0,0
-40.034,0,0,0,0,0,0,0,0,0
-40.148,0,0,0,0,0,0,0,0,1
-40.115,0,0,0,0,0,0,0,0,0
-39.954,0,0,0,0,0,0,0,0,0
-39.681,0,0,0,0,0,0,0,0,0
-39.311,0,0,0,0,0,0,0,0,0
-38.853,0,0,0,0,0,0,0,0,0
-38.32,0,0,0,0,0,0,0,0,0
-37.73,0,0,0,0,0,0,0,0,0
-37.104,0,0,0,0,0,0,0,0,0
-36.468,0,0,0,0,0,0,0,0,0
-35.841,0,0,0,0,0,0,0,0,0
-35.235,0,0,0,0,0,0,0,0,0
-34.663,0,0,0,0,0,0,0,0,0
-34.132,0,0,0,0,0,0,0,0,0
-33.647,0,0,0,0,0,0,0,0,0
-33.213,0,0,0,0,0,0,0,0,0
-32.83,0,0,0,0,0,0,0,0,0
-32.492,0,0,0,0,0,0,0,0,0
-32.197,0,0,0,0,0,0,0,0,0
-31.942,0,0,0,0,0,0,0,0,0
-31.726,0,0,0,0,0,0,0,0,0
-31.548,0,0,0,0,0,0,0,0,0
-31.408,0,0,0,0,0,0,0,0,0
-31.304,0,0,0,0,0,0,0,0,0
-31.232,0,0,0,0,0,0,0,0,0
-31.189,0,0,0,0,0,0,0,0,0
-31.172,0,0,0,0,0,0,0,0,0
-31.18,0,0,0,0,0,0,0,0,0
-31.209,0,0,0,0,0,0,0,0,0
-31.258,0,0,0,0,0,0,0,0,0
-31.323,0,0,0,0,0,0,0,0,0
-31.403,0,0,0,0,0,0,0,0,0
-31.497,0,0,0,0,0,0,0,0,0
-31.604,0,0,0,0,0,0,0,0,0
-31.723,0,0,0,0,0,0,0,0,0
-31.853,0,0,0,0,0,0,0,0,0
-31.992,0,0,0,0,0,0,0,0,0
-32.139,0,0,0,0,0,0,0,0,0
-32.292,0,0,0,0,0,0,0,0,0
-32.45,0,0,0,0,0,0,0,0,0
-32.611,0,0,0,0,0,0,0,0,0
-32.776,0,0,0,0,0,0,0,0,0
-32.942,0,0,0,0,0,0,0,0,0
-33.109,0,0,0,0,0,0,0,0,0
-33.28,0,0,0,0,0,0,0,0,0
-33.453,0,0,0,0,0,0,0,0,0
-33.631,0,0,0,0,0,0,0,0,0
-33.815,0,0,0,0,0,0,0,0,0
-34.006,0,0,0,0,0,0,0,0,0
-34.205,0,0,0,0,0,0,0,0,0
-34.414,0,0,0,0,0,0,0,0,0
-34.634,0,0,0,0,0,0,0,0,0
-34.867,0,0,0,0,0,0,0,0,0
-35.113,0,0,0,0,0,0,0,0,0
-35.373,0,0,0,0,0,0,0,0,0
-35.649,0,0,0,0,0,0,0,0,0
-35.94,0,0,0,0,0,0,0,0,0
-36.248,0,0,0,0,0,0,0,0,0
-36.573,0,0,0,0,0,0,0,0,0
-36.914,0,0,0,0,0,0,0,0,0
-37.272,0,0,0,0,0,0,0,0,0
-37.648,0,0,0,0,0,0,0,0,0
-38.041,0,0,0,0,0,0,0,0,0
-38.45,0,0,0,0,0,0,0,0,0
-38.873,0,0,0,0,0,0,0,0,0
-39.31,0,0,0,0,0,0,0,0,0
-39.763,0,0,0,0,0,0,0,0,0
-40.233,0,0,0,0,0,0,0,0,0
-40.72,0,0,0,0,0,0,0,0,0
-41.223,0,0,0,0,0,0,0,0,0
-41.738,0,0,0,0,0,0,0,0,0
-42.265,0,0,0,0,0,0,0,0,0
-42.809,0,0,0,0,0,0,0,0,0
-43.365,0,0,0,0,0,0,0,0,0
-43.921,0,0,0,0,0,0,0,0,0
-44.465,0,0,0,0,0,0,0,0,0
-44.983,0,0,0,0,0,0,0,0,0
-45.472,0,0,0,0,0,0,0,0,0
-45.951,0,0,0,0,0,0,0,0,0
-46.419,0,0,0,0,0,0,0,0,0
-46.854,0,0,0,0,0,0,0,0,0
-47.268,0,0,0,0,0,0,0,0,0
-47.703,0,0,0,0,0,0,0,0,0
-48.19,0,0,0,0,0,0,0,0,0
-48.764,0,0,0,0,0,0,0,0,0
-49.43,0,0,0,0,0,0,0,0,0
-50.128,0,0,0,0,0,0,0,0,0
-50.842,0,0,0,0,0,0,0,0,0
-51.63,0,0,0,0,0,0,0,0,0
-52.431,0,0,0,0,0,0,0,0,0
-53.028,0,0,0,0,0,0,0,0,0
-53.375,0,0,0,0,0,0,0,0,0
-53.537,0,0,0,0,0,0,0,0,0
-53.483,0,0,0,0,0,0,0,0,0
-53.446,0,0,0,0,0,0,0,0,0
-52.998,0,0,0,0,0,0,0,0,0
-50.804,0,0,0,0,0,0,0,0,0
-47.151,0,0,0,0,0,0,0,0,0
-43.265,0,0,0,0,0,0,0,0,0
-41.166,0,0,0,0,0,0,0,0,0
-44.654,0,0,0,0,0,0,0,0,0
-53.502,0,0,0,0,0,0,0,0,0
-63.895,0,0,0,0,0,0,0,0,0
-72.034,0,0,0,0,0,0,0,0,0
-72.524,0,0,0,0,0,0,0,0,0
-65.018,0,0,0,0,0,0,0,0,0
-54.621,0,0,0,0,0,0,0,0,0
-45.282,0,0,0,0,0,0,0,0,0
-41.261,0,0,0,0,0,0,0,0,0
-43.308,0,0,0,0,0,0,0,0,0
-47.61,0,0,0,0,0,0,0,0,0
-51.823,0,0,0,0,0,0,0,0,0
-54.351,0,0,0,0,0,0,0,0,0
-54.71,0,0,0,0,0,0,0,0,0
-54.457,0,0,0,0,0,0,0,0,0
-54.301,0,0,0,0,0,0,0,0,0
-54.191,0,0,0,0,0,0,0,0,0
-54.18,0,0,0,0,0,0,0,0,0
-54.038,0,0,0,0,0,0,0,0,0
-53.705,0,0,0,0,0,0,0,0,0
-53.391,0,0,0,0,0,0,0,0,0
-53.163,0,0,0,0,0,0,0,0,0
-52.983,0,0,0,0,0,0,0,0,0
-52.858,0,0,0,0,0,0,0,0,0
-52.798,0,0,0,0,0,0,0,0,0
-52.795,0,0,0,0,0,0,0,0,0
-52.839,0,0,0,0,0,0,0,0,0
-52.913,0,0,0,0,0,0,0,0,0
-52.979,0,0,0,0,0,0,0,0,0
-53.026,0,0,0,0,0,0,0,0,0
-53.071,0,0,0,0,0,0,0,0,0
-53.118,0,0,0,0,0,0,0,0,0
-53.166,0,0,0,0,0,0,0,0,0
-53.215,0,0,0,0,0,0,0,0,0
-53.263,0,0,0,0,0,0,0,0,0
-53.31,0,0,0,0,0,0,0,0,0
-53.361,0,0,0,0,0,0,0,0,0
-53.415,0,0,0,0,0,0,0,0,0
-53.472,0,0,0,0,0,0,0,0,0
-53.528,0,0,0,0,0,0,0,0,0
-53.582,0,0,0,0,0,0,0,0,0
-53.634,0,0,0,0,0,0,0,0,0
-53.684,0,0,0,0,0,0,0,0,0
-53.731,0,0,0,0,0,0,0,0,0
-53.773,0,0,0,0,0,0,0,0,0
-53.812,0,0,0,0,0,0,0,0,0
-53.846,0,0,0,0,0,0,0,0,0
-53.875,0,0,0,0,0,0,0,0,0
-53.898,0,0,0,0,0,0,0,0,0
-53.917,0,0,0,0,0,0,0,0,0
-53.931,0,0,0,0,0,0,0,0,0
-53.94,0,0,0,0,0,0,0,0,0
-53.945,0,0,0,0,0,0,0,0,0
-53.946,0,0,0,0,0,0,0,0,0
-53.944,0,0,0,0,0,0,0,0,0
-53.939,0,0,0,0,0,0,0,0,0
-53.931,0,0,0,0,0,0,0,0,0
-53.922,0,0,0,0,0,0,0,0,0
-53.911,0,0,0,0,0,0,0,0,0
-53.899,0,0,0,0,0,0,0,0,0
-53.886,0,0,0,0,0,0,0,0,0
-53.872,0,0,0,0,0,0,0,0,0
-53.858,0,0,0,0,0,0,0,0,0
-53.843,0,0,0,0,0,0,0,0,0
-53.827,0,0,0,0,0,0,0,0,0
-53.81,0,0,0,0,0,0,0,0,0
-53.793,0,0,0,0,0,0,0,0,0
-53.775,0,0,0,0,0,0,0,0,0
-53.755,0,0,0,0,0,0,0,0,0
-53.734,0,0,0,0,0,0,0,0,0
-53.713,0,0,0,0,0,0,0,0,0
-53.69,0,0,0,0,0,0,0,0,0
-53.666,0,0,0,0,0,0,0,0,0
-53.641,0,0,0,0,0,0,0,0,0
-53.615,0,0,0,0,0,0,0,0,0
-53.587,0,0,0,0,0,0,0,0,0
-53.559,0,0,0,0,0,0,0,0,0
-53.53,0,0,0,0,0,0,0,0,0
-53.5,0,0,0,0,0,0,0,0,0
-53.468,0,0,0,0,0,0,0,0,0
-53.434,0,0,0,0,0,0,0,0,0
-53.399,0,0,0,0,0,0,0,0,0
-53.361,0,0,0,0,0,0,0,0,0
-53.32,0,0,0,0,0,0,0,0,0
-53.276,0,0,0,0,0,0,0,0,0
-53.229,0,0,0,0,0,0,0,0,0
-53.177,0,0,0,0,0,0,0,0,0
-53.121,0,0,0,0,0,0,0,0,0
-53.06,0,0,0,0,0,0,0,0,0
-52.995,0,0,0,0,0,0,0,0,0
-52.924,0,0,0,0,0,0,0,0,0
-52.849,0,0,0,0,0,0,0,0,0
-52.769,0,0,0,0,0,0,0,0,0
-52.685,0,0,0,0,0,0,0,0,0
-52.598,0,0,0,0,0,0,0,0,0
-52.508,0,0,0,0,0,0,0,0,0
-52.415,0,0,0,0,0,0,0,0,0
-52.322,0,0,0,0,0,0,0,0,0
-52.228,0,0,0,0,0,0,0,0,0
-52.134,0,0,0,0,0,0,0,0,0
-52.042,0,0,0,0,0,0,0,0,0
-51.953,0,0,0,0,0,0,0,0,0
-51.867,0,0,0,0,0,0,0,0,0
-51.785,0,0,0,0,0,0,0,0,0
-51.709,0,0,0,0,0,0,0,0,0
-51.638,0,0,0,0,0,0,0,0,0
-51.575,0,0,0,0,0,0,0,0,0
-51.519,0,0,0,0,0,0,0,0,0
-51.471,0,0,0,0,0,0,0,0,0
-51.432,0,0,0,0,0,0,0,0,0
-51.402,0,0,0,0,0,0,0,0,0
-51.382,0,0,0,0,0,0,0,0,0
-51.372,0,0,0,0,0,0,0,0,0
-51.373,0,0,0,0,0,0,0,0,0
-51.386,0,0,0,0,0,0,0,0,0
-51.409,0,0,0,0,0,0,0,0,0
-51.445,0,0,0,0,0,0,0,0,0
-51.494,0,0,0,0,0,0,0,0,0
-51.555,0,0,0,0,0,0,0,0,0
-51.629,0,0,0,0,0,0,0,0,0
-51.715,0,0,0,0,0,0,0,0,0
-51.814,0,0,0,0,0,0,0,0,0
-51.926,0,0,0,0,0,0,0,0,0
-52.05,0,0,0,0,0,0,0,0,0
-52.186,0,0,0,0,0,0,0,0,0
-52.332,0,0,0,0,0,0,0,0,0
-52.489,0,0,0,0,0,0,0,0,0
-52.655,0,0,0,0,0,0,0,0,0
-52.83,0,0,0,0,0,0,0,0,0
-53.012,0,0,0,0,0,0,0,0,0
-53.201,0,0,0,0,0,0,0,0,0
-53.394,0,0,0,0,0,0,0,0,0
-53.59,0,0,0,0,0,0,0,0,0
-53.789,0,0,0,0,0,0,0,0,0
-53.988,0,0,0,0,0,0,0,0,0
-54.186,0,0,0,0,0,0,0,0,0
-54.383,0,0,0,0,0,0,0,0,0
-54.577,0,0,0,0,0,0,0,0,0
-54.766,0,0,0,0,0,0,0,0,0
-54.951,0,0,0,0,0,0,0,0,0
-55.13,0,0,0,0,0,0,0,0,0
-55.302,0,0,0,0,0,0,0,0,0
-55.467,0,0,0,0,0,0,0,0,0
-55.624,0,0,0,0,0,0,0,0,0
-55.772,0,0,0,0,0,0,0,0,0
-55.912,0,0,0,0,0,0,0,0,0
-56.042,0,0,0,0,0,0,0,0,0
-56.162,0,0,0,0,0,0,0,0,0
-56.273,0,0,0,0,0,0,0,0,0
-56.374,0,0,0,0,0,0,0,0,0
-56.465,0,0,0,0,0,0,0,0,0
-56.546,0,0,0,0,0,0,0,0,0
-56.617,0,0,0,0,0,0,0,0,0
-56.679,0,0,0,0,0,0,0,0,0
-56.731,0,0,0,0,0,0,0,0,0
-56.773,0,0,0,0,0,0,0,0,0
-56.807,0,0,0,0,0,0,0,0,0
-56.832,0,0,0,0,0,0,0,0,0
-56.848,0,0,0,0,0,0,0,0,0
-56.856,0,0,0,0,0,0,0,0,0
-56.857,0,0,0,0,0,0,0,0,0
-56.851,0,0,0,0,0,0,0,0,0
-56.84,0,0,0,0,0,0,0,0,0
-56.823,0,0,0,0,0,0,0,0,0
-56.803,0,0,0,0,0,0,0,0,0
-56.779,0,0,0,0,0,0,0,0,0
-56.753,0,0,0,0,0,0,0,0,0
-56.726,0,0,0,0,0,0,0,0,0
-56.698,0,0,0,0,0,0,0,0,0
-56.67,0,0,0,0,0,0,0,0,0
-56.643,0,0,0,0,0,0,0,0,0
-56.617,0,0,0,0,0,0,0,0,0
-56.593,0,0,0,0,0,0,0,0,0
-56.571,0,0,0,0,0,0,0,0,0
-56.552,0,0,0,0,0,0,0,0,0
-56.535,0,0,0,0,0,0,0,0,0
-56.52,0,0,0,0,0,0,0,0,0
-56.508,0,0,0,0,0,0,0,0,0
-56.498,0,0,0,0,0,0,0,0,0
-56.49,0,0,0,0,0,0,0,0,0
-56.483,0,0,0,0,0,0,0,0,0
-56.477,0,0,0,0,0,0,0,0,0
-56.469,0,0,0,0,0,0,0,0,0
-56.461,0,0,0,0,0,0,0,0,0
-56.451,0,0,0,0,0,0,0,0,0
-56.439,0,0,0,0,0,0,0,0,0
-56.425,0,0,0,0,0,0,0,0,0
-56.407,0,0,0,0,0,0,0,0,0
-56.386,0,0,0,0,0,0,0,0,0
-56.361,0,0,0,0,0,0,0,0,0
-56.332,0,0,0,0,0,0,0,0,0
-56.299,0,0,0,0,0,0,0,0,0
-56.262,0,0,0,0,0,0,0,0,0
-56.219,0,0,0,0,0,0,0,0,0
-56.17,0,0,0,0,0,0,0,0,0
-56.114,0,0,0,0,0,0,0,0,0
-56.051,0,0,0,0,0,0,0,0,0
-55.98,0,0,0,0,0,0,0,0,0
-55.901,0,0,0,0,0,0,0,0,0
-55.813,0,0,0,0,0,0,0,0,0
-55.716,0,0,0,0,0,0,0,0,0
-55.61,0,0,0,0,0,0,0,0,0
-55.495,0,0,0,0,0,0,0,0,0
-55.37,0,0,0,0,0,0,0,0,0
-55.236,0,0,0,0,0,0,0,0,0
-55.093,0,0,0,0,0,0,0,0,0
-54.94,0,0,0,0,0,0,0,0,0
-54.779,0,0,0,0,0,0,0,0,0
-54.609,0,0,0,0,0,0,0,0,0
-54.432,0,0,0,0,0,0,0,0,0
-54.249,0,0,0,0,0,0,0,0,0
-54.062,0,0,0,0,0,0,0,0,0
-53.873,0,0,0,0,0,0,0,0,0
-53.684,0,0,0,0,0,0,0,0,0
-53.498,0,0,0,0,0,0,0,0,0
-53.317,0,0,0,0,0,0,0,0,0
-53.143,0,0,0,0,0,0,0,0,0
-52.976,0,0,0,0,0,0,0,0,0
-52.82,0,0,0,0,0,0,0,0,0
-52.674,0,0,0,0,0,0,0,0,0
-52.539,0,0,0,0,0,0,0,0,0
-52.415,0,0,0,0,0,0,0,0,0
-52.303,0,0,0,0,0,0,0,0,0
-52.202,0,0,0,0,0,0,0,0,0
-52.116,0,0,0,0,0,0,0,0,0
-52.045,0,0,0,0,0,0,0,0,0
-51.992,0,0,0,0,0,0,0,0,0
-51.96,0,0,0,0,0,0,0,0,0
-51.95,0,0,0,0,0,0,0,0,0
-51.965,0,0,0,0,0,0,0,0,0
-52.008,0,0,0,0,0,0,0,0,0
-52.08,0,0,0,0,0,0,0,0,0
-52.182,0,0,0,0,0,0,0,0,0
-52.311,0,0,0,0,0,0,0,0,0
-52.468,0,0,0,0,0,0,0,0,0
-52.65,0,0,0,0,0,0,0,0,0
-52.861,0,0,0,0,0,0,0,0,0
-53.102,0,0,0,0,0,0,0,0,0
-53.374,0,0,0,0,0,0,0,0,0
-53.675,0,0,0,0,0,0,0,0,0
-54.0,0,0,0,0,0,0,0,0,0
-54.348,0,0,0,0,0,0,0,0,0
-54.71,0,0,0,0,0,0,0,0,0
-55.08,0,0,0,0,0,0,0,0,0
-55.445,0,0,0,0,0,0,0,0,0
-55.782,0,0,0,0,0,0,0,0,0
-56.079,0,0,0,0,0,0,0,0,0
-56.326,0,0,0,0,0,0,0,0,0
-56.517,0,0,0,0,0,0,0,0,0
-56.656,0,0,0,0,0,0,0,0,0
-56.741,0,0,0,0,0,0,0,0,0
-56.772,0,0,0,0,0,0,0,0,0
-56.75,0,0,0,0,0,0,0,0,0
-56.675,0,0,0,0,0,0,0,0,0
-56.552,0,0,0,0,0,0,0,0,0
-56.385,0,0,0,0,0,0,0,0,0
-56.178,0,0,0,0,0,0,0,0,0
-55.927,0,0,0,0,0,0,0,0,0
-55.638,0,0,0,0,0,0,0,0,0
-55.32,0,0,0,0,0,0,0,0,0
-54.996,0,0,0,0,0,0,0,0,0
-54.703,0,0,0,0,0,0,0,0,0
-54.468,0,0,0,0,0,0,0,0,0
-54.301,0,0,0,0,0,0,0,0,0
-54.21,0,0,0,0,0,0,0,0,0
-54.189,0,0,0,0,0,0,0,0,0
-54.234,0,0,0,0,0,0,0,0,0
-54.342,0,0,0,0,0,0,0,0,0
-54.495,0,0,0,0,0,0,0,0,0
-54.664,0,0,0,0,0,0,0,0,0
-54.825,0,0,0,0,0,0,0,0,0
-54.952,0,0,0,0,0,0,0,0,0
-55.031,0,0,0,0,0,0,0,0,0
-55.058,0,0,0,1,0,0,0,0,0
-55.013,0,0,0,0,0,0,0,0,0
-54.872,0,0,0,0,0,0,0,0,0
-54.594,0,0,0,0,0,0,0,0,0
-54.118,0,0,0,0,0,0,0,0,0
-53.396,0,0,0,0,0,0,0,0,0
-52.399,0,0,0,0,0,0,0,0,0
-51.093,0,0,0,0,0,0,0,0,0
-49.458,0,0,0,0,0,0,0,0,0
-47.48,0,0,0,0,0,0,0,0,0
-45.143,0,0,0,0,0,0,0,0,0
-42.465,0,0,0,0,0,0,0,0,0
-39.485,0,0,0,0,0,0,0,0,0
-36.236,0,0,0,0,0,0,0,0,0
-32.752,0,0,0,0,0,0,0,0,0
-29.059,0,0,0,0,0,0,0,0,0
-25.17,0,0,0,0,0,0,0,0,0
-21.122,0,0,0,0,0,0,0,0,0
-16.962,0,0,0,0,0,0,0,0,0
-12.747,0,0,0,0,0,0,0,0,0
-8.556,0,0,0,0,0,0,0,0,0
-4.462,0,0,0,0,0,0,0,0,0
-0.533,0,0,0,0,0,0,0,0,0
3.147,0,0,0,0,0,0,0,0,0
6.504,0,0,0,0,0,0,0,0,0
9.475,0,0,0,0,0,0,0,0,0
11.992,0,0,0,0,0,0,0,0,0
14.025,0,0,0,0,0,0,0,0,0
15.57,0,0,0,0,0,0,0,0,0
16.616,0,0,0,0,0,0,0,0,0
17.156,0,0,0,0,0,0,0,0,0
17.183,0,0,0,0,1,0,0,0,0
16.685,0,0,0,0,0,0,0,0,0
15.671,0,0,0,0,0,0,0,0,0
14.165,0,0,0,0,0,0,0,0,0
12.192,0,0,0,0,0,0,0,0,0
9.792,0,0,0,0,0,0,0,0,0
7.015,0,0,0,0,0,0,0,0,0
3.915,0,0,0,0,0,0,0,0,0
0.568,0,0,0,0,0,0,0,0,0
-2.953,0,0,0,0,0,0,0,0,0
-6.587,0,0,0,0,0,0,0,0,0
-10.269,0,0,0,0,0,0,0,0,0
-13.958,0,0,0,0,0,0,0,0,0
-17.63,0,0,0,0,0,0,0,0,0
-21.255,0,0,0,0,0,0,0,0,0
-24.804,0,0,0,0,0,0,0,0,0
-28.259,0,0,0,0,0,0,0,0,0
-31.594,0,0,0,0,0,0,0,0,0
-34.8,0,0,0,0,0,0,0,0,0
-37.88,0,0,0,0,0,0,0,0,0
-40.831,0,0,0,0,0,0,0,0,0
-43.657,0,0,0,0,0,0,0,0,0
-46.37,0,0,0,0,0,0,0,0,0
-48.987,0,0,0,0,0,0,0,0,0
